	
# Curve 0 of 1, 3038 points	# Curve 0 of 1, 2995 points
# Curve title: "net skip 1 u 1:(1)"	# Curve title: "net skip 1 u 2:(1)"
# x y type	# x y type
 0  105  i	 0  163  i
 1  175  i	 1  54  i
 2  49  i	 2  94  i
 3  41  i	 3  56  i
 4  97  i	 4  88  i
 5  142  i	 5  5  i
 6  128  i	 6  178  i
 7  136  i	 7  156  i
 8  93  i	 8  54  i
 9  67  i	 9  88  i
 10  108  i	 10  143  i
 11  94  i	 11  77  i
 12  106  i	 12  157  i
 13  235  i	 13  142  i
 14  120  i	 14  72  i
 15  119  i	 15  283  i
 16  59  i	 16  64  i
 17  193  i	 17  108  i
 18  151  i	 18  74  i
 19  73  i	 19  88  i
 20  61  i	 20  7  i
 21  110  i	 21  89  i
 22  150  i	 22  139  i
 23  208  i	 23  131  i
 24  245  i	 24  111  i
 25  151  i	 25  100  i
 26  149  i	 26  197  i
 27  120  i	 27  65  i
 28  213  i	 28  133  i
 29  163  i	 29  85  i
 30  22  i	 30  188  i
 31  117  i	 31  123  i
 32  153  i	 32  159  i
 33  150  i	 33  167  i
 34  105  i	 34  221  i
 35  70  i	 35  175  i
 36  102  i	 36  90  i
 37  170  i	 37  74  i
 38  168  i	 38  132  i
 39  80  i	 39  49  i
 40  29  i	 40  146  i
 41  166  i	 41  76  i
 42  126  i	 42  1  i
 43  31  i	 43  126  i
 44  160  i	 44  83  i
 45  98  i	 45  52  i
 46  119  i	 46  107  i
 47  39  i	 47  7  i
 48  117  i	 48  51  i
 49  89  i	 49  139  i
 50  109  i	 50  139  i
 51  123  i	 51  234  i
 52  152  i	 52  71  i
 53  80  i	 53  167  i
 54  130  i	 54  283  i
 55  196  i	 55  276  i
 56  101  i	 56  126  i
 57  112  i	 57  126  i
 58  82  i	 59  81  i
 59  180  i	 60  161  i
 60  222  i	 61  91  i
 61  155  i	 62  198  i
 62  112  i	 63  112  i
 63  157  i	 64  90  i
 64  148  i	 65  100  i
 65  143  i	 66  179  i
 66  68  i	 67  107  i
 67  84  i	 68  100  i
 68  117  i	 69  84  i
 69  179  i	 70  229  i
 70  172  i	 71  129  i
 71  103  i	 72  207  i
 72  98  i	 73  169  i
 73  114  i	 74  106  i
 74  81  i	 75  103  i
 75  248  i	 76  187  i
 76  156  i	 77  111  i
 77  89  i	 78  128  i
 78  70  i	 79  49  i
 79  123  i	 80  119  i
 80  60  i	 81  8  i
 81  128  i	 82  180  i
 82  39  i	 83  92  i
 83  181  i	 84  142  i
 84  137  i	 85  103  i
 85  75  i	 86  95  i
 86  29  i	 87  230  i
 87  170  i	 88  237  i
 88  64  i	 89  118  i
 89  85  i	 90  89  i
 90  86  i	 91  120  i
 91  68  i	 92  66  i
 92  88  i	 93  99  i
 93  134  i	 94  30  i
 94  133  i	 95  150  i
 95  60  i	 96  111  i
 96  48  i	 97  123  i
 97  41  i	 98  136  i
 98  75  i	 99  88  i
 99  171  i	 100  166  i
 100  52  i	 101  136  i
 101  117  i	 102  53  i
 102  58  i	 103  83  i
 103  83  i	 104  71  i
 104  178  i	 105  126  i
 105  177  i	 106  104  i
 106  64  i	 107  211  i
 107  89  i	 108  215  i
 108  180  i	 109  73  i
 109  34  i	 110  108  i
 110  119  i	 111  100  i
 111  115  i	 112  70  i
 112  126  i	 113  186  i
 113  273  i	 114  117  i
 114  62  i	 115  28  i
 115  97  i	 116  169  i
 116  32  i	 117  127  i
 117  127  i	 118  128  i
 118  65  i	 119  140  i
 119  62  i	 120  197  i
 120  96  i	 121  131  i
 121  40  i	 122  95  i
 122  174  i	 123  62  i
 123  152  i	 124  137  i
 124  100  i	 125  230  i
 125  76  i	 126  169  i
 126  85  i	 127  111  i
 127  100  i	 128  45  i
 128  49  i	 129  163  i
 129  199  i	 130  71  i
 130  180  i	 131  102  i
 131  178  i	 132  136  i
 132  77  i	 133  1  i
 133  73  i	 134  50  i
 134  39  i	 135  223  i
 135  71  i	 136  132  i
 136  65  i	 137  80  i
 137  83  i	 138  186  i
 138  160  i	 139  101  i
 139  148  i	 140  108  i
 140  233  i	 141  162  i
 141  83  i	 142  135  i
 142  109  i	 143  51  i
 143  78  i	 144  157  i
 144  71  i	 145  194  i
 145  107  i	 146  121  i
 146  179  i	 147  203  i
 147  120  i	 148  154  i
 148  171  i	 149  46  i
 149  64  i	 150  120  i
 150  197  i	 151  6  i
 151  130  i	 152  46  i
 152  41  i	 153  116  i
 153  110  i	 154  156  i
 154  53  i	 155  119  i
 155  134  i	 156  245  i
 156  63  i	 157  101  i
 157  84  i	 158  83  i
 158  94  i	 159  157  i
 159  130  i	 160  213  i
 160  66  i	 161  171  i
 161  60  i	 162  206  i
 162  249  i	 163  141  i
 163  170  i	 164  66  i
 164  99  i	 165  79  i
 165  35  i	 166  66  i
 166  173  i	 167  140  i
 167  48  i	 168  37  i
 168  152  i	 169  189  i
 169  118  i	 170  112  i
 170  120  i	 171  58  i
 171  109  i	 172  139  i
 172  234  i	 173  96  i
 173  63  i	 174  80  i
 174  135  i	 175  151  i
 175  110  i	 176  79  i
 176  114  i	 177  124  i
